AccusedMasterID,CaseMasterID,PersonID,GenderID,AgeYear,District,ModusOperandi,RepeatIdentity
4014,2884,A2,M,16,Belagavi,Social Media Impersonation,4014
4015,2884,A3,F,27,Belagavi,Fake Investment App,4015
4016,2885,A1,M,28,Kolar,Stalking Prior to Offence,4016
4017,2885,A2,M,26,Kolar,Known-Person Domestic Abuse,4017
4018,2886,A1,M,43,Bengaluru Rural,Confrontation over Dispute,4018
4019,2887,A1,M,16,Tumakuru,Social-Media Incited Assembly,4019
4020,2887,A2,M,27,Tumakuru,Social-Media Incited Assembly,4020
4021,2888,A1,M,39,Hassan,Fake Investment App,4021
4022,2889,A1,M,25,Belagavi,Break-in via Rear Entry,4022
4023,2890,A1,F,30,Bidar,Dowry-Related Coercion,4023
4024,2890,A2,M,27,Bidar,Dowry-Related Coercion,4024
4025,2891,A1,M,19,Tumakuru,Dowry-Related Coercion,4025
4026,2892,A1,F,28,Mangaluru (Dakshina Kannada),Stalking Prior to Offence,4026
4027,2892,A2,F,32,Mangaluru (Dakshina Kannada),Dowry-Related Coercion,4027
4028,2893,A1,M,32,Ballari,Group Attack (Prior Enmity),4028
4029,2893,A2,M,31,Ballari,Group Attack (Prior Enmity),4029
4030,2893,A3,M,16,Ballari,Confrontation over Dispute,4030
4031,2894,A1,M,35,Kalaburagi,Vehicle Theft (Parked),4031
4032,2895,A1,M,25,Yadgir,Sudden Armed Assault,4032
4033,2896,A1,M,36,Udupi,Home Cultivation/Storage,4033
4034,2897,A1,M,24,Bengaluru City,Break-in via Rear Entry,4034
4035,2897,A2,M,20,Bengaluru City,Snatching in Transit,4035
4036,2898,A1,M,49,Mangaluru (Dakshina Kannada),Stalking Prior to Offence,4036
4037,2898,A2,M,23,Mangaluru (Dakshina Kannada),Dowry-Related Coercion,4037
4038,2899,A1,M,39,Hassan,Known-Person Domestic Abuse,4038
4039,2899,A2,M,31,Hassan,Dowry-Related Coercion,4039
4040,2900,A1,M,16,Mysuru,Snatching in Transit,4040
4041,2901,A1,F,25,Mangaluru (Dakshina Kannada),Dowry-Related Coercion,4041
4042,2902,A1,M,18,Chitradurga,Cheque Bounce Fraud,4042
4043,2903,A1,M,31,Hassan,Confrontation over Dispute,4043
4044,2903,A2,M,20,Hassan,Sudden Armed Assault,4044
4045,2904,A1,M,17,Tumakuru,Workplace Harassment,4045
4046,2905,A1,M,16,Bidar,Night-time House Break-in,4046
4047,2906,A1,M,18,Shivamogga,Stalking Prior to Offence,4047
4048,2907,A1,M,34,Bidar,Shop Lock-Break,4048
4049,2908,A1,M,38,Belagavi,Weapon-Assisted Assault,4049
4050,2908,A2,M,16,Belagavi,Group Attack (Prior Enmity),4050
4051,2909,A1,F,23,Bengaluru Rural,Social-Media Incited Assembly,4051
4052,2909,A2,M,30,Bengaluru Rural,Social-Media Incited Assembly,4052
4053,2910,A1,M,29,Bidar,Known-Person Domestic Abuse,4053
4054,2913,A1,M,33,Davanagere,Weapon-Assisted Assault,4054
4055,2913,A2,M,21,Davanagere,Confrontation over Dispute,4055
4056,2914,A1,M,20,Yadgir,Break-in via Rear Entry,4056
4057,2914,A2,M,36,Yadgir,Snatching in Transit,4057
4058,2916,A1,M,24,Chamarajanagar,Weapon-Assisted Assault,4058
4059,2916,A2,M,26,Chamarajanagar,Confrontation over Dispute,4059
4060,2917,A1,F,29,Ballari,Chit Fund Default,4060
4061,2917,A2,M,23,Ballari,Forged Document Trail,4061
4062,2918,A1,M,16,Tumakuru,Sudden Armed Assault,4062
4063,2922,A1,M,26,Belagavi,Known-Person Domestic Abuse,4063
4064,2923,A1,M,44,Ramanagara,Snatching in Transit,4064
4065,2923,A2,F,32,Ramanagara,Night-time House Break-in,4065
4066,2923,A3,M,42,Ramanagara,Shop Lock-Break,4066
4067,2924,A1,M,51,Tumakuru,Confrontation over Dispute,4067
4068,2924,A2,M,23,Tumakuru,Confrontation over Dispute,4068
4069,2924,A3,M,25,Tumakuru,Sudden Armed Assault,4069
4070,2925,A1,F,37,Hassan,Social-Media Incited Assembly,4070
4071,2925,A2,M,17,Hassan,Social-Media Incited Assembly,4071
4072,2925,A3,M,19,Hassan,Social-Media Incited Assembly,4072
4073,2926,A1,M,25,Bengaluru City,SIM-Swap Fraud,4073
4074,2926,A2,F,34,Bengaluru City,Fake Investment App,4074
4075,2926,A3,M,48,Bengaluru City,SIM-Swap Fraud,4075
4076,2927,A1,F,24,Mangaluru (Dakshina Kannada),Home Cultivation/Storage,4076
4077,2927,A2,M,34,Mangaluru (Dakshina Kannada),Cross-Border Transit Route,4077
4078,2928,A1,M,29,Chamarajanagar,Cheque Bounce Fraud,4078
4079,2929,A1,M,34,Kalaburagi,Confrontation over Dispute,4079
4080,2930,A1,M,30,Tumakuru,Shop Lock-Break,4080
4081,2932,A1,M,24,Mangaluru (Dakshina Kannada),Night-time House Break-in,4081
4082,2934,A1,M,32,Hubballi-Dharwad,Night-time House Break-in,4082
4083,2935,A1,F,19,Hassan,Dowry-Related Coercion,4083
4084,2936,A1,M,28,Bengaluru City,Break-in via Rear Entry,4084
4085,2936,A2,F,23,Bengaluru City,Snatching in Transit,4085
4086,2937,A1,M,30,Mysuru,Social Media Impersonation,4086
4087,2938,A1,M,35,Davanagere,Dowry-Related Coercion,4087
4088,2938,A2,M,43,Davanagere,Known-Person Domestic Abuse,4088
4089,2938,A3,M,34,Davanagere,Stalking Prior to Offence,4089
4090,2939,A1,M,30,Hassan,Sudden Armed Assault,4090
4091,2940,A1,M,27,Kodagu,Break-in via Rear Entry,4091
4092,2940,A2,M,22,Kodagu,Vehicle Theft (Parked),4092
4093,2940,A3,M,34,Kodagu,Night-time House Break-in,4093
4094,2941,A1,M,31,Raichur,Fake Investment App,4094
4095,2942,A1,M,29,Davanagere,Confrontation over Dispute,4095
4096,2942,A2,F,31,Davanagere,Confrontation over Dispute,4096
4097,2942,A3,M,41,Davanagere,Group Attack (Prior Enmity),4097
4098,2943,A1,M,28,Bengaluru Rural,Stalking Prior to Offence,4098
4099,2944,A1,M,24,Ballari,Confrontation over Dispute,4099
4100,2945,A1,M,33,Raichur,Workplace Harassment,4100
4101,2946,A1,M,38,Belagavi,Sudden Armed Assault,4101
4102,2947,A1,M,25,Shivamogga,Night-time House Break-in,4102
4103,2947,A2,M,38,Shivamogga,Night-time House Break-in,4103
4104,2948,A1,M,34,Tumakuru,Social-Media Incited Assembly,4104
4105,2949,A1,M,22,Hubballi-Dharwad,Stalking Prior to Offence,4105
4106,2949,A2,M,35,Hubballi-Dharwad,Stalking Prior to Offence,4106
4107,2950,A1,M,19,Udupi,Vehicle Theft (Parked),4107
4108,2951,A1,M,36,Bengaluru Rural,Vehicle Theft (Parked),4108
4109,2952,A1,M,39,Belagavi,Sudden Armed Assault,4109
4110,2953,A1,M,16,Kolar,Workplace Harassment,4110
4111,2954,A1,M,17,Belagavi,Dowry-Related Coercion,4111
4112,2955,A1,M,43,Belagavi,Cheque Bounce Fraud,4112
4113,2955,A2,M,22,Belagavi,Shell Company Cheating,4113
4114,2955,A3,M,18,Belagavi,Chit Fund Default,4114
4115,2956,A1,M,21,Haveri,Group Attack (Prior Enmity),4115
4116,2957,A1,M,32,Mysuru,Shop Lock-Break,4116
4117,2958,A1,M,20,Chamarajanagar,Workplace Harassment,4117
4118,2958,A2,M,27,Chamarajanagar,Workplace Harassment,4118
4119,2959,A1,M,20,Bagalkot,Snatching in Transit,4119
4120,2960,A1,M,31,Mangaluru (Dakshina Kannada),SIM-Swap Fraud,4120
4121,2961,A1,M,16,Bengaluru Rural,Home Cultivation/Storage,4121
4122,2962,A1,M,32,Bengaluru Rural,Sudden Armed Assault,4122
4123,2962,A2,M,40,Bengaluru Rural,Sudden Armed Assault,4123
4124,2962,A3,M,36,Bengaluru Rural,Sudden Armed Assault,4124
4125,2963,A1,M,41,Ballari,Weapon-Assisted Assault,4125
4126,2964,A1,M,17,Mysuru,Vehicle Theft (Parked),4126
4127,2965,A1,M,28,Davanagere,Group Attack (Prior Enmity),4127
4128,2966,A1,M,16,Ballari,Social Media Impersonation,4128
4129,2966,A2,M,21,Ballari,Fake Investment App,4129
4130,2966,A3,M,29,Ballari,Social Media Impersonation,4130
4131,2967,A1,M,22,Bidar,Shop Lock-Break,4131
4132,2968,A1,M,16,Tumakuru,Snatching in Transit,4132
4133,2969,A1,M,21,Bidar,Weapon-Assisted Assault,4133
4134,2970,A1,M,16,Tumakuru,Weapon-Assisted Assault,4134
4135,2971,A1,M,36,Belagavi,Fake Investment App,4135
4136,2974,A1,M,36,Kodagu,Workplace Harassment,4136
4137,2975,A1,M,34,Koppal,Fake Investment App,4137
4138,2976,A1,M,29,Bagalkot,Shell Company Cheating,4138
4139,2976,A2,M,16,Bagalkot,Chit Fund Default,4139
4140,2976,A3,M,31,Bagalkot,Shell Company Cheating,4140
4141,2977,A1,M,19,Udupi,Stalking Prior to Offence,4141
4142,2978,A1,M,16,Yadgir,Confrontation over Dispute,4142
4143,2980,A1,M,20,Ramanagara,Group Attack (Prior Enmity),4143
4144,2980,A2,M,34,Ramanagara,Group Attack (Prior Enmity),4144
4145,2980,A3,M,26,Ramanagara,Confrontation over Dispute,4145
4146,2981,A1,F,31,Raichur,Sudden Armed Assault,4146
4147,2982,A1,M,27,Chikkamagaluru,Home Cultivation/Storage,4147
4148,2983,A1,M,18,Bengaluru City,Dowry-Related Coercion,4148
4149,2984,A1,M,27,Bengaluru Rural,Sudden Armed Assault,4149
4150,2985,A1,M,48,Mangaluru (Dakshina Kannada),SIM-Swap Fraud,4150
4151,2986,A1,M,33,Belagavi,Vehicle Theft (Parked),4151
4152,2987,A1,F,29,Bengaluru Rural,Stalking Prior to Offence,4152
4153,2988,A1,M,16,Raichur,Vehicle Theft (Parked),4153
4154,2990,A1,M,41,Bengaluru Rural,Forged Document Trail,4154
4155,2991,A1,M,34,Bengaluru City,Group Attack (Prior Enmity),4155
4156,2992,A1,M,29,Tumakuru,Workplace Harassment,4156
4157,2993,A1,M,33,Ballari,Social-Media Incited Assembly,4157
4158,2993,A2,M,16,Ballari,Social-Media Incited Assembly,4158
4159,2993,A3,M,42,Ballari,Social-Media Incited Assembly,4159
4160,2994,A1,M,42,Bidar,Night-time House Break-in,4160
4161,2995,A1,M,30,Udupi,Known-Person Domestic Abuse,4161
4162,2996,A1,M,34,Belagavi,Snatching in Transit,4162
4163,2997,A1,M,21,Mangaluru (Dakshina Kannada),Fake Investment App,4163
4164,2998,A1,F,16,Yadgir,Night-time House Break-in,4164
4165,2999,A1,F,45,Belagavi,Confrontation over Dispute,4165
4166,3000,A1,F,19,Kolar,Forged Document Trail,4166
4167,3000,A2,M,23,Kolar,Forged Document Trail,4167
4168,3001,A1,M,34,Ramanagara,Home Cultivation/Storage,4168
4169,3002,A1,M,21,Mysuru,Sudden Armed Assault,4169
4170,3002,A2,M,37,Mysuru,Weapon-Assisted Assault,4170
4171,3003,A1,M,18,Bagalkot,Vehicle Theft (Parked),4171
4172,3003,A2,M,27,Bagalkot,Break-in via Rear Entry,4172
4173,3004,A1,M,26,Bengaluru Rural,Vehicle Theft (Parked),4173
4174,3004,A2,M,17,Bengaluru Rural,Snatching in Transit,4174
4175,3005,A1,M,28,Davanagere,Shop Lock-Break,4175
4176,3006,A1,F,27,Chamarajanagar,Group Attack (Prior Enmity),4176
4177,3007,A1,M,24,Tumakuru,Vehicle Theft (Parked),4177
4178,3008,A1,M,28,Chamarajanagar,Social-Media Incited Assembly,4178
4179,3008,A2,M,17,Chamarajanagar,Organized Group Mobilization,4179
4180,3008,A3,M,25,Chamarajanagar,Social-Media Incited Assembly,4180
4181,3009,A1,M,42,Haveri,Fake Investment App,4181
4182,3009,A2,M,28,Haveri,Phishing Link / OTP Fraud,4182
4183,3010,A1,F,47,Hubballi-Dharwad,Phishing Link / OTP Fraud,4183
4184,3011,A1,F,16,Kodagu,Stalking Prior to Offence,4184
4185,3012,A1,M,16,Yadgir,Confrontation over Dispute,4185
4186,3013,A1,M,35,Kolar,Workplace Harassment,4186
4187,3014,A1,F,35,Haveri,Confrontation over Dispute,4187
4188,3014,A2,F,26,Haveri,Confrontation over Dispute,4188
4189,3016,A1,M,20,Ballari,Confrontation over Dispute,4189
4190,3016,A2,M,22,Ballari,Group Attack (Prior Enmity),4190
4191,3017,A1,M,41,Mandya,Stalking Prior to Offence,4191
4192,3017,A2,M,46,Mandya,Dowry-Related Coercion,4192
4193,3018,A1,M,16,Bengaluru Rural,Snatching in Transit,4193
4194,3018,A2,M,33,Bengaluru Rural,Break-in via Rear Entry,4194
4195,3019,A1,M,36,Chikkamagaluru,Weapon-Assisted Assault,4195
4196,3021,A1,M,27,Bengaluru Rural,Vehicle Theft (Parked),4196
4197,3021,A2,M,51,Bengaluru Rural,Night-time House Break-in,4197
4198,3022,A1,M,33,Mangaluru (Dakshina Kannada),Break-in via Rear Entry,4198
4199,3023,A1,M,32,Udupi,Chit Fund Default,4199
4200,3024,A1,M,28,Bagalkot,Dowry-Related Coercion,4200
4201,3024,A2,M,16,Bagalkot,Workplace Harassment,4201
4202,3025,A1,M,26,Ramanagara,Weapon-Assisted Assault,4202
4203,3025,A2,M,29,Ramanagara,Sudden Armed Assault,4203
4204,3026,A1,M,27,Mysuru,Dowry-Related Coercion,4204
4205,3026,A2,M,19,Mysuru,Stalking Prior to Offence,4205
4206,3026,A3,M,42,Mysuru,Dowry-Related Coercion,4206
4207,3027,A1,M,38,Hubballi-Dharwad,Courier via Public Transport,4207
4208,3028,A1,M,21,Mangaluru (Dakshina Kannada),Shell Company Cheating,4208
4209,3028,A2,M,31,Mangaluru (Dakshina Kannada),Shell Company Cheating,4209
4210,3028,A3,F,16,Mangaluru (Dakshina Kannada),Cheque Bounce Fraud,4210
4211,3029,A1,M,26,Kodagu,Cheque Bounce Fraud,4211
4212,3030,A1,M,35,Mysuru,Cross-Border Transit Route,4212
4213,3031,A1,M,60,Chamarajanagar,Sudden Armed Assault,4213
4214,3031,A2,M,25,Chamarajanagar,Weapon-Assisted Assault,4214
4215,3031,A3,M,22,Chamarajanagar,Confrontation over Dispute,4215
4216,3032,A1,M,35,Mysuru,Courier via Public Transport,4216
4217,3032,A2,F,16,Mysuru,Home Cultivation/Storage,4217
4218,3033,A1,M,16,Bengaluru Rural,Night-time House Break-in,4218
4219,3034,A1,M,28,Kodagu,Cheque Bounce Fraud,4219
4220,3036,A1,M,43,Raichur,Dowry-Related Coercion,4220
4221,3036,A2,M,36,Raichur,Stalking Prior to Offence,4221
4222,3037,A1,F,40,Ramanagara,Vehicle Theft (Parked),4222
4223,3037,A2,M,23,Ramanagara,Vehicle Theft (Parked),4223
4224,3037,A3,M,30,Ramanagara,Vehicle Theft (Parked),4224
4225,3038,A1,M,31,Bengaluru City,Cheque Bounce Fraud,4225
4226,3039,A1,F,30,Bidar,Workplace Harassment,4226
4227,3040,A1,M,23,Davanagere,Break-in via Rear Entry,4227
4228,3040,A2,M,25,Davanagere,Shop Lock-Break,4228
4229,3041,A1,M,30,Chamarajanagar,Phishing Link / OTP Fraud,4229
4230,3041,A2,M,43,Chamarajanagar,Phishing Link / OTP Fraud,4230
4231,3043,A1,M,42,Vijayapura,Workplace Harassment,4231
4232,3043,A2,M,40,Vijayapura,Workplace Harassment,4232
4233,3043,A3,M,16,Vijayapura,Workplace Harassment,4233
4234,3044,A1,M,30,Kolar,Snatching in Transit,4234
4235,3045,A1,M,28,Hubballi-Dharwad,Sudden Armed Assault,4235
4236,3045,A2,M,24,Hubballi-Dharwad,Sudden Armed Assault,4236
4237,3046,A1,M,30,Kodagu,Phishing Link / OTP Fraud,4237
4238,3047,A1,M,21,Belagavi,Confrontation over Dispute,4238
4239,3048,A1,M,37,Hubballi-Dharwad,Forged Document Trail,4239
4240,3049,A1,M,19,Koppal,Known-Person Domestic Abuse,4240
4241,3051,A1,M,33,Bengaluru Rural,Weapon-Assisted Assault,4241
4242,3051,A2,M,17,Bengaluru Rural,Confrontation over Dispute,4242
4243,3052,A1,M,42,Mangaluru (Dakshina Kannada),Dowry-Related Coercion,4243
4244,3052,A2,M,25,Mangaluru (Dakshina Kannada),Known-Person Domestic Abuse,4244
4245,3053,A1,M,36,Ramanagara,Known-Person Domestic Abuse,4245
4246,3054,A1,F,40,Chikkaballapur,Snatching in Transit,4246
4247,3056,A1,M,36,Kalaburagi,Forged Document Trail,4247
4248,3056,A2,F,18,Kalaburagi,Forged Document Trail,4248
4249,3057,A1,M,17,Bengaluru Rural,Night-time House Break-in,4249
4250,3058,A1,M,26,Udupi,Workplace Harassment,4250
4251,3059,A1,M,16,Davanagere,Known-Person Domestic Abuse,4251
4252,3059,A2,M,38,Davanagere,Workplace Harassment,4252
4253,3059,A3,M,44,Davanagere,Workplace Harassment,4253
4254,3060,A1,M,42,Bengaluru Rural,Organized Group Mobilization,4254
4255,3060,A2,M,32,Bengaluru Rural,Social-Media Incited Assembly,4255
4256,3061,A1,M,37,Kodagu,Known-Person Domestic Abuse,4256
4257,3062,A1,M,20,Shivamogga,Snatching in Transit,4257
4258,3062,A2,F,31,Shivamogga,Vehicle Theft (Parked),4258
4259,3063,A1,M,39,Tumakuru,Workplace Harassment,4259
4260,3064,A1,M,27,Bidar,Weapon-Assisted Assault,4260
4261,3064,A2,M,30,Bidar,Sudden Armed Assault,4261
4262,3064,A3,M,21,Bidar,Weapon-Assisted Assault,4262
4263,3065,A1,M,26,Mangaluru (Dakshina Kannada),Shop Lock-Break,4263
4264,3065,A2,M,36,Mangaluru (Dakshina Kannada),Shop Lock-Break,4264
4265,3065,A3,M,32,Mangaluru (Dakshina Kannada),Break-in via Rear Entry,4265
4266,3066,A1,M,31,Belagavi,Social Media Impersonation,4266
4267,3067,A1,M,34,Mangaluru (Dakshina Kannada),Vehicle Theft (Parked),4267
4268,3068,A1,M,41,Hubballi-Dharwad,Chit Fund Default,4268
4269,3069,A1,M,21,Mysuru,Home Cultivation/Storage,4269
4270,3069,A2,M,26,Mysuru,Home Cultivation/Storage,4270
4271,3069,A3,M,27,Mysuru,Cross-Border Transit Route,4271
4272,3070,A1,M,24,Chamarajanagar,Snatching in Transit,4272
4273,3070,A2,M,29,Chamarajanagar,Vehicle Theft (Parked),4273
4274,3071,A1,F,16,Tumakuru,Confrontation over Dispute,4274
4275,3072,A1,M,52,Kodagu,Cheque Bounce Fraud,4275
4276,3073,A1,M,19,Ballari,Shop Lock-Break,4276
4277,3074,A1,M,16,Vijayapura,Vehicle Theft (Parked),4277
4278,3074,A2,M,29,Vijayapura,Break-in via Rear Entry,4278
4279,3075,A1,M,32,Hassan,Dowry-Related Coercion,4279
4280,3076,A1,M,19,Kodagu,Stalking Prior to Offence,4280
4281,3077,A1,M,16,Hassan,Break-in via Rear Entry,4281
4282,3078,A1,M,17,Belagavi,Dowry-Related Coercion,4282
4283,3078,A2,M,30,Belagavi,Stalking Prior to Offence,4283
4284,3079,A1,M,19,Belagavi,Group Attack (Prior Enmity),4284
4285,3080,A1,M,31,Mysuru,Group Attack (Prior Enmity),4285
4286,3081,A1,F,16,Mangaluru (Dakshina Kannada),Weapon-Assisted Assault,4286
4287,3082,A1,M,21,Mysuru,Group Attack (Prior Enmity),4287
4288,3083,A1,M,32,Belagavi,SIM-Swap Fraud,4288
4289,3084,A1,M,28,Vijayapura,Shop Lock-Break,4289
4290,3085,A1,F,32,Kodagu,Vehicle Theft (Parked),4290
4291,3086,A1,F,26,Yadgir,Weapon-Assisted Assault,4291
4292,3086,A2,M,42,Yadgir,Group Attack (Prior Enmity),4292
4293,3088,A1,M,33,Bidar,Stalking Prior to Offence,4293
4294,3090,A1,M,44,Bengaluru Rural,Shell Company Cheating,4294
4295,3090,A2,M,16,Bengaluru Rural,Forged Document Trail,4295
4296,3091,A1,M,30,Chamarajanagar,Forged Document Trail,4296
4297,3092,A1,F,42,Haveri,Sudden Armed Assault,4297
4298,3093,A1,M,25,Bengaluru City,Vehicle Theft (Parked),4298
4299,3094,A1,M,36,Belagavi,Workplace Harassment,4299
4300,3095,A1,M,24,Hassan,Confrontation over Dispute,4300
4301,3096,A1,M,32,Chamarajanagar,Break-in via Rear Entry,4301
4302,3097,A1,M,23,Bengaluru City,Weapon-Assisted Assault,4302
4303,3099,A1,M,40,Yadgir,Weapon-Assisted Assault,4303
4304,3099,A2,M,26,Yadgir,Confrontation over Dispute,4304
4305,3100,A1,M,34,Belagavi,Dowry-Related Coercion,4305
4306,3101,A1,M,38,Chamarajanagar,Group Attack (Prior Enmity),4306
4307,3102,A1,M,40,Hassan,Confrontation over Dispute,4307
4308,3102,A2,M,26,Hassan,Group Attack (Prior Enmity),4308
4309,3102,A3,M,26,Hassan,Group Attack (Prior Enmity),4309
4310,3103,A1,F,29,Kolar,Dowry-Related Coercion,4310
4311,3104,A1,M,18,Bengaluru City,Night-time House Break-in,4311
4312,3105,A1,M,23,Hassan,Weapon-Assisted Assault,4312
4313,3105,A2,F,19,Hassan,Group Attack (Prior Enmity),4313
4314,3106,A1,M,34,Belagavi,Cheque Bounce Fraud,4314
4315,3107,A1,M,23,Tumakuru,Stalking Prior to Offence,4315
4316,3108,A1,F,36,Haveri,Organized Group Mobilization,4316
4317,3109,A1,F,23,Mysuru,Phishing Link / OTP Fraud,4317
4318,3110,A1,M,23,Bengaluru City,Break-in via Rear Entry,4318
4319,3110,A2,M,30,Bengaluru City,Shop Lock-Break,4319
4320,3111,A1,M,25,Yadgir,Shop Lock-Break,4320
4321,3112,A1,M,16,Chitradurga,Confrontation over Dispute,4321
4322,3113,A1,M,22,Bengaluru Rural,Cross-Border Transit Route,4322
4323,3114,A1,M,44,Koppal,Chit Fund Default,4323
4324,3115,A1,M,28,Tumakuru,Dowry-Related Coercion,4324
4325,3116,A1,M,41,Kodagu,Stalking Prior to Offence,4325
4326,3117,A1,F,35,Mangaluru (Dakshina Kannada),Dowry-Related Coercion,4326
4327,3118,A1,F,20,Belagavi,Sudden Armed Assault,4327
4328,3119,A1,M,24,Belagavi,Courier via Public Transport,4328
4329,3120,A1,M,29,Raichur,Night-time House Break-in,4329
4330,3121,A1,M,36,Mangaluru (Dakshina Kannada),Group Attack (Prior Enmity),4330
4331,3121,A2,M,33,Mangaluru (Dakshina Kannada),Weapon-Assisted Assault,4331
4332,3122,A1,M,18,Ballari,Confrontation over Dispute,4332
4333,3123,A1,M,35,Raichur,Snatching in Transit,4333
4334,3123,A2,M,28,Raichur,Shop Lock-Break,4334
4335,3125,A1,F,16,Ballari,Known-Person Domestic Abuse,4335
4336,3126,A1,M,16,Bengaluru Rural,Fake Investment App,4336
4337,3127,A1,M,34,Yadgir,Vehicle Theft (Parked),4337
4338,3128,A1,M,23,Tumakuru,Dowry-Related Coercion,4338
4339,3128,A2,M,27,Tumakuru,Dowry-Related Coercion,4339
4340,3128,A3,F,35,Tumakuru,Known-Person Domestic Abuse,4340
4341,3129,A1,M,21,Tumakuru,Shop Lock-Break,4341
4342,3130,A1,M,37,Belagavi,Cross-Border Transit Route,4342
4343,3130,A2,M,17,Belagavi,Cross-Border Transit Route,4343
4344,3131,A1,F,17,Belagavi,Forged Document Trail,4344
4345,3132,A1,M,31,Hubballi-Dharwad,Confrontation over Dispute,4345
4346,3133,A1,M,28,Chitradurga,Break-in via Rear Entry,4346
4347,3133,A2,M,38,Chitradurga,Snatching in Transit,4347
4348,3133,A3,M,35,Chitradurga,Shop Lock-Break,4348
4349,3134,A1,M,30,Haveri,Stalking Prior to Offence,4349
4350,3135,A1,M,40,Bengaluru City,Known-Person Domestic Abuse,4350
4351,3136,A1,M,34,Kalaburagi,Known-Person Domestic Abuse,4351
4352,3137,A1,M,24,Mysuru,Fake Investment App,4352
4353,3137,A2,M,35,Mysuru,Fake Investment App,4353
4354,3138,A1,M,16,Chamarajanagar,Phishing Link / OTP Fraud,4354
4355,3138,A2,M,29,Chamarajanagar,Fake Investment App,4355
4356,3139,A1,M,31,Hassan,Vehicle Theft (Parked),4356
4357,3140,A1,M,43,Tumakuru,Social Media Impersonation,4357
4358,3141,A1,M,22,Raichur,Confrontation over Dispute,4358
4359,3142,A1,M,35,Tumakuru,Courier via Public Transport,4359
4360,3142,A2,M,27,Tumakuru,Courier via Public Transport,4360
4361,3144,A1,M,29,Mangaluru (Dakshina Kannada),Cheque Bounce Fraud,4361
4362,3144,A2,M,39,Mangaluru (Dakshina Kannada),Chit Fund Default,4362
4363,3145,A1,M,29,Ballari,Phishing Link / OTP Fraud,4363
4364,3145,A2,M,39,Ballari,Social Media Impersonation,4364
4365,3146,A1,M,32,Belagavi,Vehicle Theft (Parked),4365
4366,3147,A1,M,53,Bagalkot,Known-Person Domestic Abuse,4366
4367,3149,A1,M,37,Ballari,Chit Fund Default,4367
4368,3150,A1,M,30,Kolar,Dowry-Related Coercion,4368
4369,3150,A2,M,33,Kolar,Dowry-Related Coercion,4369
4370,3151,A1,M,26,Chamarajanagar,Night-time House Break-in,4370
4371,3151,A2,M,26,Chamarajanagar,Snatching in Transit,4371
4372,3152,A1,M,30,Bengaluru Rural,Shell Company Cheating,4372
4373,3153,A1,M,31,Tumakuru,Snatching in Transit,4373
4374,3153,A2,M,20,Tumakuru,Shop Lock-Break,4374
4375,3154,A1,M,16,Belagavi,Dowry-Related Coercion,4375
4376,3154,A2,M,30,Belagavi,Known-Person Domestic Abuse,4376
4377,3154,A3,M,31,Belagavi,Stalking Prior to Offence,4377
4378,3155,A1,M,30,Ballari,Forged Document Trail,4378
4379,3155,A2,M,37,Ballari,Chit Fund Default,4379
4380,3155,A3,M,18,Ballari,Forged Document Trail,4380
4381,3156,A1,M,20,Raichur,Dowry-Related Coercion,4381
4382,3156,A2,M,20,Raichur,Stalking Prior to Offence,4382
4383,3157,A1,M,32,Belagavi,Cheque Bounce Fraud,4383
4384,3157,A2,M,25,Belagavi,Chit Fund Default,4384
4385,3157,A3,M,30,Belagavi,Cheque Bounce Fraud,4385
4386,3158,A1,M,21,Kolar,Forged Document Trail,4386
4387,3159,A1,M,22,Gadag,Shop Lock-Break,4387
4388,3160,A1,M,24,Tumakuru,Confrontation over Dispute,4388
4389,3161,A1,M,30,Bengaluru Rural,Organized Group Mobilization,4389
