CaseMasterID,CrimeNo,District,PoliceStationNo,CrimeRegisteredDate,Year,Month,CaseCategory,GravityOffence,CrimeHead,CrimeSubHead,CaseStatus,latitude,longitude
2722,100050003202602722,Belagavi,3,2026-01-10,2026,1,FIR,Non-Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,15.82797,74.57373
2723,100040003202202723,Mangaluru (Dakshina Kannada),3,2022-01-21,2022,1,FIR,Non-Heinous,Crimes Against Property,Robbery,Under Investigation,12.91036,74.90176
2724,100140002202302724,Bidar,2,2023-01-25,2023,1,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,17.8587,77.42618
2725,100160001202402725,Udupi,1,2024-07-07,2024,7,FIR,Heinous,Narcotics,NDPS Trafficking,Under Investigation,13.31455,74.7953
2726,700050001202602726,Belagavi,1,2026-08-04,2026,8,Zero FIR,Heinous,Crimes Against Body,Assault,Closed,15.78797,74.57487
2727,100090002202402727,Tumakuru,2,2024-08-25,2024,8,FIR,Heinous,Crimes Against Body,Attempt to Murder,Charge Sheeted,13.43239,77.22404
2728,700230002202402728,Chamarajanagar,2,2024-10-22,2024,10,Zero FIR,Heinous,Crimes Against Body,Murder,Undetected,11.84327,76.86779
2729,100230002202302729,Chamarajanagar,2,2023-04-25,2023,4,PAR,Non-Heinous,Cyber Crime,Phishing,False Case,11.95287,76.97539
2730,100050004202402730,Belagavi,4,2024-06-23,2024,6,FIR,Non-Heinous,Crimes Against Women,Molestation,Closed,15.96281,74.51404
2731,100020003202402731,Bengaluru Rural,3,2024-02-21,2024,2,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Charge Sheeted,13.27117,77.56372
2732,100010004202602732,Bengaluru City,4,2026-02-27,2026,2,PAR,Non-Heinous,Cyber Crime,Phishing,Undetected,12.96158,77.65426
2733,100050002202302733,Belagavi,2,2023-03-25,2023,3,FIR,Non-Heinous,Crimes Against Body,Murder,False Case,15.87968,74.56728
2734,100080001202302734,Ballari,1,2023-04-22,2023,4,FIR,Non-Heinous,Crimes Against Property,Theft,Charge Sheeted,15.09444,77.04017
2735,100060002202502735,Kalaburagi,2,2025-10-18,2025,10,FIR,Non-Heinous,Narcotics,NDPS Trafficking,Undetected,17.21299,76.81003
2736,100020002202302736,Bengaluru Rural,2,2023-11-07,2023,11,PAR,Heinous,Crimes Against Body,Assault,Charge Sheeted,13.30605,77.64894
2737,100240003202402737,Kodagu,3,2024-02-02,2024,2,FIR,Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,12.3542,75.78405
2738,100160004202402738,Udupi,4,2024-11-20,2024,11,FIR,Non-Heinous,Public Order,Unlawful Assembly,Charge Sheeted,13.35806,74.69828
2739,100110002202502739,Davanagere,2,2025-04-11,2025,4,FIR,Non-Heinous,Crimes Against Property,Dacoity,Charge Sheeted,14.48363,75.88204
2740,100250003202402740,Ramanagara,3,2024-12-23,2024,12,FIR,Heinous,Crimes Against Women,Molestation,Under Investigation,12.65131,77.36949
2741,100160004202602741,Udupi,4,2026-01-21,2026,1,FIR,Non-Heinous,Crimes Against Property,Theft,Closed,13.37292,74.72718
2742,100130002202302742,Raichur,2,2023-05-04,2023,5,FIR,Non-Heinous,Crimes Against Property,Theft,Undetected,16.16332,77.33258
2743,100080002202402743,Ballari,2,2024-04-27,2024,4,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,15.17073,76.95133
2744,100160004202602744,Udupi,4,2026-05-02,2026,5,FIR,Non-Heinous,Crimes Against Body,Murder,Closed,13.38571,74.74607
2745,100160004202302745,Udupi,4,2023-04-07,2023,4,FIR,Non-Heinous,Crimes Against Body,Assault,Under Investigation,13.31198,74.79948
2746,100040002202502746,Mangaluru (Dakshina Kannada),2,2025-08-16,2025,8,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,12.9079,74.76165
2747,100160003202302747,Udupi,3,2023-05-11,2023,5,FIR,Heinous,Crimes Against Body,Murder,Charge Sheeted,13.3997,74.65948
2748,700190001202502748,Hassan,1,2025-02-11,2025,2,Zero FIR,Non-Heinous,Narcotics,NDPS Possession,Under Investigation,13.13312,76.20347
2749,100170002202402749,Kolar,2,2024-02-12,2024,2,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,False Case,13.12553,78.194
2750,100010002202602750,Bengaluru City,2,2026-08-11,2026,8,FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,12.95493,77.50382
2751,100090002202602751,Tumakuru,2,2026-10-25,2026,10,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,13.30204,77.12293
2752,100020001202302752,Bengaluru Rural,1,2023-12-10,2023,12,FIR,Non-Heinous,Economic Offences,Cheating,Closed,13.26623,77.60714
2753,100020002202302753,Bengaluru Rural,2,2023-08-09,2023,8,FIR,Heinous,Crimes Against Body,Murder,Under Investigation,13.25035,77.5482
2754,100060002202202754,Kalaburagi,2,2022-09-12,2022,9,FIR,Non-Heinous,Economic Offences,Forgery,Charge Sheeted,17.37588,76.86499
2755,100020001202402755,Bengaluru Rural,1,2024-05-15,2024,5,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Under Investigation,13.30211,77.50473
2756,100290002202402756,Gadag,2,2024-03-19,2024,3,FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,15.48298,75.59031
2757,100010003202602757,Bengaluru City,3,2026-08-25,2026,8,PAR,Non-Heinous,Crimes Against Women,Sexual Assault,Under Investigation,12.87827,77.56621
2758,100050004202602758,Belagavi,4,2026-11-03,2026,11,FIR,Heinous,Crimes Against Women,Domestic Violence,Closed,15.68393,74.4871
2759,100040001202502759,Mangaluru (Dakshina Kannada),1,2025-09-14,2025,9,FIR,Non-Heinous,Crimes Against Body,Assault,Under Investigation,12.96993,74.85634
2760,100160003202602760,Udupi,3,2026-06-05,2026,6,FIR,Non-Heinous,Crimes Against Women,Molestation,Under Investigation,13.32195,74.71173
2761,400010004202202761,Bengaluru City,4,2022-08-22,2022,8,UDR,Heinous,Crimes Against Body,Assault,Closed,12.89443,77.5761
2762,100270002202502762,Bagalkot,2,2025-10-16,2025,10,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,16.12642,75.68407
2763,100240003202602763,Kodagu,3,2026-05-19,2026,5,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,12.41272,75.77279
2764,100060004202402764,Kalaburagi,4,2024-08-27,2024,8,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,17.33981,76.86481
2765,100230003202302765,Chamarajanagar,3,2023-02-07,2023,2,FIR,Non-Heinous,Cyber Crime,Online Fraud,Under Investigation,11.93944,76.98793
2766,100010002202602766,Bengaluru City,2,2026-05-09,2026,5,FIR,Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,13.0131,77.6771
2767,100130002202602767,Raichur,2,2026-04-25,2026,4,FIR,Non-Heinous,Cyber Crime,Online Fraud,Charge Sheeted,16.04947,77.37091
2768,100020003202602768,Bengaluru Rural,3,2026-11-05,2026,11,FIR,Non-Heinous,Crimes Against Property,Robbery,Under Investigation,13.4095,77.50354
2769,100010004202202769,Bengaluru City,4,2022-03-07,2022,3,FIR,Non-Heinous,Economic Offences,Forgery,Charge Sheeted,12.99493,77.62075
2770,700050002202602770,Belagavi,2,2026-12-20,2026,12,Zero FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,15.90846,74.49283
2771,100030001202402771,Mysuru,1,2024-08-18,2024,8,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,12.21078,76.64099
2772,700190001202402772,Hassan,1,2024-07-23,2024,7,Zero FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,13.00126,76.0903
2773,400230001202402773,Chamarajanagar,1,2024-01-22,2024,1,UDR,Heinous,Crimes Against Body,Assault,Closed,11.86475,77.00219
2774,400250003202302774,Ramanagara,3,2023-07-14,2023,7,UDR,Heinous,Crimes Against Women,Sexual Assault,Undetected,12.71491,77.3807
2775,100030003202402775,Mysuru,3,2024-02-06,2024,2,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,False Case,12.42334,76.55651
2776,100020003202602776,Bengaluru Rural,3,2026-05-11,2026,5,FIR,Non-Heinous,Cyber Crime,Phishing,Undetected,13.19197,77.55033
2777,100070001202302777,Hubballi-Dharwad,1,2023-06-01,2023,6,FIR,Non-Heinous,Crimes Against Women,Sexual Assault,Closed,15.33921,75.15093
2778,100050004202302778,Belagavi,4,2023-09-23,2023,9,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Charge Sheeted,15.86628,74.44918
2779,100060003202602779,Kalaburagi,3,2026-09-23,2026,9,FIR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,17.34852,76.77977
2780,100110001202202780,Davanagere,1,2022-03-03,2022,3,FIR,Non-Heinous,Crimes Against Women,Dowry Harassment,False Case,14.40719,75.99499
2781,100220004202202781,Yadgir,4,2022-07-12,2022,7,FIR,Heinous,Crimes Against Body,Murder,Undetected,16.66534,77.16404
2782,700130004202502782,Raichur,4,2025-09-26,2025,9,Zero FIR,Non-Heinous,Crimes Against Property,Robbery,Under Investigation,16.217,77.33165
2783,100010001202502783,Bengaluru City,1,2025-03-02,2025,3,FIR,Heinous,Crimes Against Women,Molestation,Undetected,12.86605,77.558
2784,100270003202302784,Bagalkot,3,2023-03-02,2023,3,PAR,Non-Heinous,Crimes Against Property,Theft,Undetected,16.23938,75.68379
2785,400050003202302785,Belagavi,3,2023-07-19,2023,7,UDR,Non-Heinous,Crimes Against Women,Molestation,Charge Sheeted,15.83157,74.63714
2786,100030004202202786,Mysuru,4,2022-09-26,2022,9,FIR,Heinous,Crimes Against Body,Assault,Under Investigation,12.38815,76.79221
2787,400050002202402787,Belagavi,2,2024-10-20,2024,10,UDR,Non-Heinous,Crimes Against Body,Grievous Hurt,Undetected,15.74838,74.58389
2788,700100001202602788,Shivamogga,1,2026-10-05,2026,10,Zero FIR,Heinous,Crimes Against Body,Grievous Hurt,False Case,13.87343,75.55991
2789,100090002202502789,Tumakuru,2,2025-04-02,2025,4,FIR,Non-Heinous,Cyber Crime,Identity Theft,Charge Sheeted,13.33717,77.13258
2790,100210003202202790,Koppal,3,2022-12-02,2022,12,FIR,Heinous,Crimes Against Women,Molestation,Under Investigation,15.30848,76.23395
2791,100010001202502791,Bengaluru City,1,2025-04-07,2025,4,FIR,Heinous,Crimes Against Women,Sexual Assault,Under Investigation,12.93151,77.6211
2792,100090003202602792,Tumakuru,3,2026-11-26,2026,11,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Closed,13.28316,77.20807
2793,100030004202202793,Mysuru,4,2022-01-21,2022,1,FIR,Heinous,Crimes Against Women,Molestation,Under Investigation,12.28511,76.57105
2794,100270004202402794,Bagalkot,4,2024-06-01,2024,6,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,16.21684,75.71195
2795,100180003202402795,Mandya,3,2024-11-17,2024,11,FIR,Heinous,Narcotics,NDPS Trafficking,Charge Sheeted,12.52848,76.96485
2796,700140001202302796,Bidar,1,2023-11-17,2023,11,Zero FIR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,17.86888,77.50562
2797,100160004202302797,Udupi,4,2023-03-15,2023,3,FIR,Non-Heinous,Crimes Against Property,Theft,Undetected,13.26329,74.79617
2798,100230003202602798,Chamarajanagar,3,2026-02-22,2026,2,FIR,Non-Heinous,Crimes Against Body,Assault,Under Investigation,11.77691,76.96798
2799,100290002202302799,Gadag,2,2023-08-09,2023,8,FIR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,15.34142,75.70008
2800,100240003202502800,Kodagu,3,2025-03-10,2025,3,FIR,Non-Heinous,Crimes Against Property,Robbery,Closed,12.36269,75.73095
2801,400140004202602801,Bidar,4,2026-03-03,2026,3,UDR,Non-Heinous,Crimes Against Women,Sexual Assault,Charge Sheeted,17.99571,77.57307
2802,100290004202302802,Gadag,4,2023-03-23,2023,3,FIR,Non-Heinous,Cyber Crime,Identity Theft,Under Investigation,15.46599,75.66782
2803,100010003202502803,Bengaluru City,3,2025-01-07,2025,1,FIR,Non-Heinous,Crimes Against Property,Robbery,Closed,12.94877,77.58551
2804,100200004202602804,Chitradurga,4,2026-08-20,2026,8,FIR,Non-Heinous,Cyber Crime,Online Fraud,Under Investigation,14.32379,76.40004
2805,100190004202202805,Hassan,4,2022-07-14,2022,7,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,False Case,13.01501,76.05031
2806,400050001202202806,Belagavi,1,2022-12-07,2022,12,UDR,Non-Heinous,Economic Offences,Forgery,Charge Sheeted,15.82877,74.44588
2807,100260003202602807,Chikkaballapur,3,2026-10-21,2026,10,FIR,Non-Heinous,Crimes Against Property,Robbery,Closed,13.4681,77.76853
2808,100110002202202808,Davanagere,2,2022-04-03,2022,4,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,14.46411,75.8958
2809,100090003202202809,Tumakuru,3,2022-09-06,2022,9,FIR,Non-Heinous,Crimes Against Property,Dacoity,Closed,13.31322,77.13801
2810,100210002202502810,Koppal,2,2025-08-11,2025,8,FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,15.36767,76.19652
2811,100090001202602811,Tumakuru,1,2026-04-21,2026,4,FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,13.35209,77.16713
2812,100220003202502812,Yadgir,3,2025-08-02,2025,8,FIR,Non-Heinous,Economic Offences,Forgery,Under Investigation,16.75066,77.32044
2813,400140003202202813,Bidar,3,2022-06-26,2022,6,UDR,Non-Heinous,Economic Offences,Forgery,Under Investigation,17.99417,77.47618
2814,400030003202502814,Mysuru,3,2025-12-15,2025,12,UDR,Non-Heinous,Cyber Crime,Phishing,False Case,12.27579,76.74348
2815,100130001202402815,Raichur,1,2024-08-06,2024,8,FIR,Non-Heinous,Crimes Against Property,Theft,False Case,16.14855,77.44714
2816,400230003202602816,Chamarajanagar,3,2026-05-15,2026,5,UDR,Non-Heinous,Cyber Crime,Identity Theft,Undetected,12.01615,76.88743
2817,100040002202502817,Mangaluru (Dakshina Kannada),2,2025-12-16,2025,12,FIR,Heinous,Crimes Against Women,Domestic Violence,Closed,12.86683,74.85147
2818,100230003202602818,Chamarajanagar,3,2026-06-02,2026,6,FIR,Non-Heinous,Economic Offences,Forgery,Under Investigation,11.88057,76.9774
2819,100050002202502819,Belagavi,2,2025-07-25,2025,7,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,15.87334,74.44841
2820,100050003202502820,Belagavi,3,2025-06-03,2025,6,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,15.92226,74.44632
2821,100280001202602821,Haveri,1,2026-07-06,2026,7,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,14.71925,75.48663
2822,100030004202602822,Mysuru,4,2026-09-06,2026,9,FIR,Non-Heinous,Crimes Against Women,Domestic Violence,Closed,12.35991,76.65326
2823,100010004202402823,Bengaluru City,4,2024-11-10,2024,11,PAR,Non-Heinous,Crimes Against Body,Murder,Under Investigation,12.97684,77.60239
2824,100030002202602824,Mysuru,2,2026-07-18,2026,7,FIR,Heinous,Narcotics,NDPS Trafficking,False Case,12.33504,76.62844
2825,100030001202302825,Mysuru,1,2023-01-05,2023,1,FIR,Non-Heinous,Crimes Against Property,Dacoity,Under Investigation,12.32037,76.58417
2826,100010004202602826,Bengaluru City,4,2026-01-11,2026,1,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Under Investigation,12.91051,77.62449
2827,100080003202402827,Ballari,3,2024-02-14,2024,2,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,15.06146,76.87985
2828,100220002202502828,Yadgir,2,2025-01-02,2025,1,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,16.71723,77.09539
2829,100130001202502829,Raichur,1,2025-08-05,2025,8,FIR,Non-Heinous,Economic Offences,Forgery,Charge Sheeted,16.18071,77.32187
2830,100010001202302830,Bengaluru City,1,2023-06-11,2023,6,FIR,Heinous,Crimes Against Body,Grievous Hurt,Closed,13.07693,77.46214
2831,100050002202602831,Belagavi,2,2026-12-12,2026,12,FIR,Non-Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,15.77213,74.40457
2832,100290004202602832,Gadag,4,2026-10-16,2026,10,FIR,Heinous,Crimes Against Body,Assault,Charge Sheeted,15.42752,75.45935
2833,100110001202502833,Davanagere,1,2025-10-13,2025,10,FIR,Non-Heinous,Crimes Against Property,Burglary,Charge Sheeted,14.43198,75.93632
2834,100230001202602834,Chamarajanagar,1,2026-10-03,2026,10,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,11.93108,77.05994
2835,100140004202202835,Bidar,4,2022-03-18,2022,3,FIR,Non-Heinous,Crimes Against Property,Burglary,Under Investigation,17.82483,77.54032
2836,100090003202602836,Tumakuru,3,2026-03-10,2026,3,PAR,Non-Heinous,Economic Offences,Forgery,False Case,13.37657,77.18209
2837,100060002202202837,Kalaburagi,2,2022-07-02,2022,7,FIR,Non-Heinous,Economic Offences,Cheating,Under Investigation,17.24808,76.77206
2838,100190001202402838,Hassan,1,2024-04-22,2024,4,FIR,Non-Heinous,Crimes Against Body,Grievous Hurt,Charge Sheeted,13.01345,76.13137
2839,100030002202602839,Mysuru,2,2026-08-18,2026,8,FIR,Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,12.33432,76.65485
2840,100190001202202840,Hassan,1,2022-06-05,2022,6,FIR,Heinous,Crimes Against Women,Molestation,Charge Sheeted,12.98078,76.06341
2841,100280003202302841,Haveri,3,2023-08-13,2023,8,FIR,Heinous,Crimes Against Body,Assault,Closed,14.87332,75.423
2842,100230004202302842,Chamarajanagar,4,2023-08-18,2023,8,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,11.90928,76.94931
2843,700070004202202843,Hubballi-Dharwad,4,2022-01-15,2022,1,Zero FIR,Non-Heinous,Cyber Crime,Phishing,Undetected,15.24498,75.0999
2844,100050002202502844,Belagavi,2,2025-08-07,2025,8,FIR,Heinous,Crimes Against Women,Domestic Violence,Undetected,15.82563,74.57443
2845,400110004202302845,Davanagere,4,2023-06-13,2023,6,UDR,Non-Heinous,Crimes Against Women,Dowry Harassment,Under Investigation,14.44354,75.92089
2846,100020002202602846,Bengaluru Rural,2,2026-11-22,2026,11,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,13.44496,77.54579
2847,100210001202302847,Koppal,1,2023-06-26,2023,6,FIR,Non-Heinous,Crimes Against Property,Dacoity,Charge Sheeted,15.37341,76.20495
2848,100120004202402848,Vijayapura,4,2024-06-25,2024,6,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,16.78735,75.66096
2849,700240001202402849,Kodagu,1,2024-02-11,2024,2,Zero FIR,Non-Heinous,Crimes Against Body,Grievous Hurt,False Case,12.36378,75.79584
2850,100140003202202850,Bidar,3,2022-08-02,2022,8,FIR,Heinous,Crimes Against Women,Molestation,Closed,18.01329,77.5646
2851,100160004202402851,Udupi,4,2024-01-04,2024,1,FIR,Non-Heinous,Economic Offences,Cheating,Charge Sheeted,13.35544,74.7574
2852,100150003202302852,Chikkamagaluru,3,2023-06-18,2023,6,FIR,Non-Heinous,Crimes Against Property,Dacoity,Closed,13.31224,75.8704
2853,100300003202302853,Uttara Kannada,3,2023-03-11,2023,3,FIR,Non-Heinous,Crimes Against Property,Burglary,Closed,14.75807,74.60171
2854,100050001202302854,Belagavi,1,2023-05-02,2023,5,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Closed,15.95879,74.53596
2855,100150003202602855,Chikkamagaluru,3,2026-01-23,2026,1,FIR,Heinous,Crimes Against Women,Sexual Assault,Under Investigation,13.3876,75.7736
2856,100160001202602856,Udupi,1,2026-09-04,2026,9,FIR,Heinous,Crimes Against Women,Molestation,Under Investigation,13.31045,74.74569
2857,100080002202602857,Ballari,2,2026-06-07,2026,6,FIR,Heinous,Crimes Against Body,Grievous Hurt,Under Investigation,15.19811,76.95129
2858,100030003202302858,Mysuru,3,2023-02-25,2023,2,FIR,Non-Heinous,Economic Offences,Criminal Breach of Trust,Under Investigation,12.33006,76.68202
2859,100010002202402859,Bengaluru City,2,2024-04-14,2024,4,FIR,Non-Heinous,Crimes Against Property,Theft,Under Investigation,12.86693,77.6245
2860,100110002202302860,Davanagere,2,2023-08-03,2023,8,FIR,Heinous,Crimes Against Body,Attempt to Murder,Under Investigation,14.43255,75.89824
2861,100150003202602861,Chikkamagaluru,3,2026-07-11,2026,7,FIR,Non-Heinous,Crimes Against Property,Robbery,Charge Sheeted,13.32698,75.70535
2862,100100004202302862,Shivamogga,4,2023-03-16,2023,3,FIR,Non-Heinous,Crimes Against Women,Molestation,Charge Sheeted,13.93447,75.42683
2863,100040004202502863,Mangaluru (Dakshina Kannada),4,2025-07-02,2025,7,FIR,Non-Heinous,Crimes Against Women,Molestation,Charge Sheeted,12.97859,74.89647
2864,100050002202502864,Belagavi,2,2025-03-04,2025,3,PAR,Non-Heinous,Crimes Against Property,Burglary,False Case,15.91992,74.38313
2865,100020001202402865,Bengaluru Rural,1,2024-03-10,2024,3,FIR,Non-Heinous,Economic Offences,Forgery,Under Investigation,13.30267,77.65495
2866,100050003202502866,Belagavi,3,2025-02-22,2025,2,FIR,Heinous,Narcotics,NDPS Trafficking,Charge Sheeted,15.76893,74.54234
2867,100170001202302867,Kolar,1,2023-07-23,2023,7,FIR,Non-Heinous,Crimes Against Body,Attempt to Murder,Charge Sheeted,13.18875,78.2296
2868,100280003202602868,Haveri,3,2026-11-23,2026,11,FIR,Heinous,Narcotics,NDPS Trafficking,Charge Sheeted,15.00895,75.37133
2869,100240003202402869,Kodagu,3,2024-05-05,2024,5,FIR,Non-Heinous,Crimes Against Property,Robbery,Under Investigation,12.38904,75.88226
